credit_score,ltv,dti,interest_rate,loan_age_months,default_flag
689.5778467562953,19.184011619104716,35.44453434861445,6.333130735435236,10,0
668.8975228850271,59.30623116735112,4.8102526600705815,4.553114539327746,32,0
697.7421429750295,29.727861624612302,8.834173796823976,8.187418125570167,32,0
723.1822885566543,20.49008403958626,23.991275879789757,6.307237655502435,43,0
789.8783655544738,44.01998209851328,5.786415710343658,6.326862348008881,47,0
712.8560015774327,75.64404944122542,22.549751988243106,9.179973042371921,39,0
716.5897675825244,25.345769779186305,24.099850192065688,8.723946380827755,26,0
701.6499337905225,48.985419503536946,7.998537133678142,7.444975869062314,45,0
618.6552953115431,51.86711814153805,20.927805083816768,5.205145819623276,38,0
703.8068756047852,21.244899658431933,30.06018669616,7.912736129195992,17,0
707.7103594473461,12.471168571010177,13.171668367508236,4.451269189743963,53,0
815.8458950618378,23.071493916907755,13.448208802585794,6.549531187800772,44,0
696.3437565848495,40.022221023101054,1.44841658633127,5.889276910584831,31,0
718.5696304050125,31.803644336662863,22.633899550309046,5.628223993733311,44,0
703.4379703632641,26.91416991725393,3.8943835456035973,6.655017855997041,40,0
652.409488307121,18.416985945623004,28.203724335729845,7.074329551283168,23,0
,18.59542460643249,10.808245370740078,7.264998497271494,21,0
738.8369864709048,39.91983674808356,25.827780694081227,6.310383085062812,49,0
740.5964376169371,26.731333455338635,17.651035736676235,6.168940303115374,58,0
664.0775645342368,31.08520052825488,20.545997979528654,7.339541138483852,2,0
768.1257439921245,2.860335124299365,11.066834678035903,7.366174220920379,2,0
641.9167021743474,22.745207017574995,13.124928322787971,6.551682793422239,13,0
731.4085692210122,57.243427993526296,6.642254504654393,5.447854003621039,31,1
803.5705031614491,54.17962131702847,2.6406826712838884,4.540236950076924,8,0
660.425865369119,54.56540589359391,16.934420401478793,7.125426480471715,15,0
679.5166021678752,50.24659353674029,25.47636811949202,7.470085490533257,24,0
,35.06125071266295,18.249565545683314,6.176884148080163,4,0
682.343595564771,50.61366143779289,20.950428665015878,6.810488465479871,12,0
635.220145602024,23.76931005532744,18.95746924014197,7.852084979331769,58,0
708.0853338662712,53.96953855877954,7.224074103705199,8.612031231941735,30,0
657.1963328823252,24.37752614749199,24.690400914259698,5.96502888899005,20,0
726.3116593785832,50.15435155921934,35.68221331184779,6.303691474593422,39,0
663.6259094594789,43.52726703811066,11.055237023490706,6.899658102363824,50,0
774.7470482257893,29.35302969791202,8.919603747854596,5.0635246801537335,8,0
669.7536018448693,5.116069581552906,28.651113548967412,4.041367277120136,20,0
690.5072317707446,59.80243290039409,5.271533821950794,4.932003288171224,8,0
741.6082747816351,40.233864800439314,29.347141106993988,6.097357962500884,9,0
649.611105760472,31.503667256361883,12.673304901108576,5.603571903063263,40,0
715.2356970571858,35.98421878094833,17.706090311735075,5.502925963485005,43,0
763.8214239427093,10.113635310268386,12.925570044791932,6.456144338459095,11,0
632.6632544447448,18.47930012774964,30.869403378575093,6.383786952960738,10,0
713.3085236339537,54.40893233117987,18.463556944793346,5.568284494597806,19,0
716.694725741179,60.98350552017402,17.828932644322666,4.624107656121145,49,0
,15.726225988447757,38.930505202222996,6.848827949694452,38,0
649.3372180104864,37.63389863879244,25.49861659705672,7.559283559200521,32,0
645.5794524112075,34.458862009817715,13.6455271556603,5.719614913691439,6,0
728.4873704527604,47.44295285389669,17.034210292753222,5.976878459047345,0,0
718.3643102954934,25.881039485983337,25.917321852287106,7.293920818378807,13,0
716.2721782655644,79.29384116109601,9.963634224423986,7.553249101366321,44,0
720.5901694273639,49.82789433258479,11.543934306512208,5.896264997732896,20,0
674.3988875289679,35.13329468893202,11.378809908558912,6.285874556726209,44,1
715.4514163722451,48.692120138003844,17.619993747413286,8.02259436968574,48,0
718.1882612984407,20.19368511525526,12.79138290107022,7.364733984485636,7,0
672.8541861888134,51.58723924684,7.847128734572654,5.146104807953534,16,0
788.959853001514,13.428714677775707,5.366247322813753,4.512001492810583,44,1
726.3224814410304,51.25428581446777,35.92378948807722,6.095024255446788,53,1
651.3913426258808,51.02739467507199,20.50283804366379,5.337496389819888,48,0
734.5449123885223,39.62728909915161,36.02156372847256,6.914512622775577,14,0
661.1393248397706,29.816789750106874,26.30834972024524,7.184870245851616,1,0
,23.554061346425932,6.103201915895682,6.681740513182583,12,0
757.1368010553332,45.390824353446554,15.919731294811063,5.513685920266267,51,0
668.0692956741731,10.03069005952688,25.059582441564412,5.002459236248349,28,1
748.3519258159945,22.011045195260866,20.616319405645672,7.1272132886979165,27,0
723.5751417121425,43.53852147522394,20.045202504866392,7.311836554553716,7,0
741.9927071997521,23.095097399418325,35.17971728162608,7.618100159715493,34,0
790.3556842194276,27.291269667080503,34.11211996616151,6.080769973472142,23,0
693.9575347798708,36.68057290834923,14.54893088898337,6.299508719947545,6,0
671.081872603913,33.17979077274522,11.337359034669936,7.292491983570358,27,0
664.9718506668514,13.859970453623612,24.647001277703367,6.412908669101731,21,0
668.2885371765553,28.04209422617782,18.988799769114994,5.770224502891956,25,0
701.5304230763653,37.484741319150146,5.130026032117035,5.476987873123852,16,0
720.351838866749,49.61660173436907,24.884501962139645,7.190207359721026,37,0
717.4510859698509,61.00499278218204,17.621963493112357,6.078952709682554,5,0
742.2232462066211,42.0738388818991,12.524598011706889,5.801254292739817,57,0
705.5850851345058,9.681701365589769,43.83599691837443,6.895152105856242,55,0
770.4090334720793,71.47273250890822,34.42473159431529,5.616406168905828,10,0
693.090442504292,42.95154793351774,32.927239013283085,5.764287062800205,37,0
827.4076124965328,27.65878624764487,24.51281195489721,6.444068995134046,1,1
733.1550306494253,29.783340418211218,13.761520286261637,5.886902369109808,31,0
666.4279099612672,40.80775402047684,14.896055885880589,7.956125764555761,25,0
656.80983758725,18.152239150999964,10.702064003957181,6.986739920141808,30,0
726.7112586859433,16.809683315982372,7.2583744037060995,6.539556380284719,31,0
694.9441746603367,32.140103263976115,40.349492827724916,7.944939777423864,34,0
737.1300222341441,71.51340988375023,40.737330027326685,6.4876571262830565,1,0
726.2956931058095,44.1641912321375,17.657876771242755,7.590101358345565,2,0
701.7226989304407,16.73132756465401,36.4764221283766,5.3059509862011485,32,0
666.8942826869218,3.6861994535701297,13.134025817788203,5.704775460710995,6,0
636.8318748891361,27.502105476363578,4.397603459466934,5.346117634955092,20,0
,37.97983918436818,35.869520140684834,6.954821104644964,47,0
743.5379457445563,25.185873961321732,17.289332565434652,4.700575689738075,24,0
714.6342184858592,50.93845939943365,18.09961538969539,6.749376440704756,15,0
648.9417549579605,18.540005799908695,11.220978395414068,5.856736879607645,22,0
712.7931416633032,30.796698126855553,29.50391040151018,6.543580240925636,16,0
722.3392820877976,56.86304068647941,35.43633196898463,6.378481863446942,32,0
665.226415370949,18.354470674258085,23.633270328502086,7.010659951142035,17,0
711.9176297675488,23.591137500742267,15.93018219972248,8.859713721767701,38,0
707.61939233007,29.00107421185115,17.652761903207896,8.621126030465394,22,0
653.566336597622,35.63352241442367,15.18282616382684,7.298498887235722,8,0
721.1004312156728,32.0602608049075,35.234499337593384,6.022628407685038,2,0
730.2353036865705,9.156614888077229,25.967793153772668,6.607470509434313,47,0
753.7373059428875,17.20507516999219,14.016048642839717,5.962715232006372,34,0
752.4210923415707,26.315733598481266,10.178021270132662,5.590553567192791,23,0
643.0048784419309,43.2570736793242,7.264579163198634,4.251788228199877,5,0
662.7978732038194,53.32109800915885,7.3896353604592395,6.149335062350006,18,0
728.1765870243897,61.77081476103812,4.751119651571785,6.703550549735448,55,0
728.1203677910494,54.56855531712287,15.726300641812845,7.07263821622384,13,0
,16.47453363934105,23.10992679059007,6.524087604145293,2,0
850.0,59.134918314392785,31.140077357349128,5.636322009674341,5,0
730.6900729811925,36.738626099952675,40.01422639616018,5.851870375639768,16,0
756.100453808127,27.052612245741546,7.533814949267307,7.415861515907388,35,0
747.9300793571941,30.530982839881244,29.532811950198912,4.5194104254589265,21,0
734.3126063087609,43.271346858685845,15.458404384366462,5.839624351061595,52,0
690.8128839911844,1.932484272264165,19.633959840092018,6.425691102871802,3,0
739.153614922197,26.521350361410384,12.663164559151777,5.948726834022976,9,0
670.2228653458093,57.156647570184624,26.469748870920437,4.729954474632641,31,0
694.3431626966996,23.5175719962238,7.758914450953577,7.428464225828078,46,0
683.1586403476904,50.70151717320499,28.06945144206509,7.680555220716537,48,0
708.6843362723845,11.226504173533975,10.819863264429342,5.314053342502203,51,0
809.1596355003079,25.631393643822886,14.083441319500476,2.8708862536611193,48,0
620.9730663333713,25.683383972871287,8.213337928497928,8.599811171012767,42,0
735.8817085668531,37.50615357615711,10.607167975295472,5.9427572944181755,57,0
,32.75506403507477,45.5319154053351,5.330075959198302,3,0
683.7630660394755,13.583251767347024,15.771618319495746,6.277444656483863,12,0
754.0027768635315,65.05610718201585,48.40756888970147,6.752732881697863,18,0
,26.353728957778443,13.144263234639988,5.70824934451763,45,1
656.5014849931812,33.73009903165728,4.879806050566353,6.543209042573164,54,0
672.8113330833014,19.73556807413157,16.082594787672324,6.268636442729042,42,1
735.5818987020605,16.397342831840305,17.568448331681502,5.643608236863996,53,0
672.1335015727288,5.748128739543892,35.39459926459346,4.603534155249601,37,0
714.7406365311889,48.66377219125623,37.14892796388125,7.865109047202673,47,0
707.0507327956716,39.740323433951566,10.235705066687833,7.021094704080083,25,0
675.6779843577382,27.414560161976066,9.547503371419733,5.555088843241311,29,0
801.4774840196396,18.24524314034587,20.974280947607216,6.8463305272041435,42,0
733.5263560043105,19.520252728061443,17.831432339872237,5.443789157681204,30,1
613.8685836004076,15.331955722139162,7.280352935392634,6.357885191436057,50,0
713.3904441646242,16.72552615269941,22.83523910633282,7.052859283198473,37,0
675.2196090854226,27.637443182201682,15.565517143178674,6.91037893873814,11,0
743.35950006583,20.751343656441804,13.538858086694713,5.9529225767936005,18,0
669.3365667705285,62.418677202848116,41.02371756004177,7.297965513147762,22,0
,26.99565014689448,19.104882090998323,6.411619045561193,49,0
727.7244275541206,25.616852332712515,44.695380485702515,5.820277283899996,45,0
743.9589837376554,17.42976014602747,18.325135495296472,8.24288849102805,40,0
650.9866616824901,58.75113674805561,15.835696261001425,5.163513317759424,9,0
689.9474443871574,21.292358085147228,6.884718853296625,6.839783190322195,14,0
683.627460997757,22.798859821400754,11.568290929648237,7.958464434597129,49,0
675.600184534183,6.14939943504135,13.286568730421425,4.527782935598329,16,0
784.4454408126494,18.95310392512534,32.941454720986165,8.200336615369732,51,0
723.224176993243,12.32849154745053,7.120817367333514,8.258682086281178,12,0
648.260222054923,32.540800527893396,38.29573696927068,5.884543849481305,23,0
746.3037876174649,44.773293936646624,5.80281338499139,6.7183295196063915,15,0
800.4970288655685,23.903921733517528,26.937393499567996,5.589971519610954,38,0
751.4609367248016,27.42295199808746,10.461524713543639,5.492392698600905,37,0
636.6283515320694,14.560624287294651,27.39480395112563,5.154933110508136,29,0
683.2094667210187,63.33370167934177,17.765621375939162,8.263751513158168,44,0
762.0110017133981,56.20022981978299,18.653309758815666,6.144445500450652,57,1
673.1548740471549,46.6252686433507,8.49623667693464,4.875598848021523,43,0
724.9718742665802,45.57258345284605,29.873741655260925,7.542427777309748,54,0
739.8585324043202,25.746222353884836,10.827739647985993,7.140651616791925,14,0
663.2881287789862,39.23865154444343,7.551454691923234,6.813410461933026,3,0
702.321358977219,40.08259737951799,40.5494293668432,5.675829858413192,55,0
559.1429696968917,39.94713595466622,37.0496044609186,5.956309737342825,43,0
658.9025561399569,5.8860002377643506,31.634748332237816,8.67986105276295,51,0
693.6344331873078,20.802058475956215,5.126006602019046,6.823700126687393,9,0
648.8497568115818,16.111465774482628,13.603384143402153,5.8184183830984395,39,0
778.4585086769235,19.135772828149406,4.383773857189442,7.217795350598967,45,0
640.6436379917716,23.52520317813293,16.627694589220248,7.328085049130885,58,0
685.1979980986357,33.124654513981625,23.66654665618761,8.394590960940771,45,0
710.8833259778742,40.239196887930746,29.71423934584083,6.472123640082725,31,1
769.8572980079753,57.11493770032393,16.225000836720824,7.205725585433827,20,0
640.3862031969252,17.10681310806687,9.607675001181287,6.984548874044057,28,0
757.3423688469732,44.759994769032865,18.991933678650454,5.614180403759133,29,0
705.4604877458814,30.985728602399494,9.819956249210668,4.8975698890709385,56,0
660.8321107028422,8.423206901830083,34.675078675841405,7.083641685370625,6,0
725.7946563418471,37.03413501747856,21.753954963946484,7.161671521036231,41,0
713.9576863008061,53.374161501296825,20.069238863553103,3.72467117640863,28,0
677.9902405278542,53.28107520507257,35.987208174736104,6.982914661558781,9,1
708.1410938245508,27.400450655921844,23.877951130830883,6.313070589081352,53,0
687.6608881412208,29.922875962702122,7.109874024853037,6.879196318355831,49,0
710.1082805363062,44.84336578903264,11.817061107580729,5.8705723010168915,21,0
734.795880353447,40.018029670733,21.469293186451903,7.999875635940903,59,0
776.3707567265409,35.65382275720354,11.584109814384558,7.533001290141115,16,1
649.2983025527918,23.745003193643328,23.50823322907283,4.871908985646333,17,0
800.986501859532,49.410357347438364,30.351033234186904,5.3224705050604,45,0
617.1560490214874,23.385960135113205,13.450991832021316,6.4663177727684,4,0
698.1696707233988,50.24626267015925,8.576445593812426,5.71928205419648,38,0
731.474274291806,16.537000216358766,5.506738505982824,7.589564706551465,16,0
717.6446340480765,41.19337144828243,25.940386108151408,5.286450101611832,33,0
676.9785216080733,16.50994612674437,13.433313189962465,7.580003567641651,3,0
,47.77247600159856,29.26443440264887,3.7297330504645974,40,0
682.8149579403525,58.2675649121716,7.520031912034171,5.954748947322131,7,0
678.4785859375105,32.83416154200408,21.732035739634306,7.927304341972346,25,0
743.2320943659461,41.289793103300134,22.036088586414046,6.33693945323335,24,0
721.0656968684272,56.40051251069407,4.461671917333753,6.430549476100851,35,0
673.8190682132706,50.729843544831034,15.479151431535422,7.255678311134848,42,0
745.4819943944963,20.62133668813145,19.75269764247128,6.980379078060079,38,0
718.8284784394474,28.015963051385988,17.20339924275924,6.276595491894191,10,0
741.5787953477532,60.47770921809358,26.039187469651516,7.850151684540993,2,1
733.3332978865626,30.194696468049624,29.51001682257899,6.542142506776592,43,0
667.6952245085067,41.6656121275788,10.054974779351484,6.996721615620787,39,0
679.7918531911364,26.274236876972058,28.178282980924774,7.4395737249755705,27,0
738.6282122305468,33.19568558259515,12.412428209668704,3.7278586278913783,38,0
732.466661944506,63.079702359938935,25.389423639284114,5.608674347932005,55,0
704.0594282716133,24.99088792801418,25.693134963269227,5.751331080538514,24,0
710.2797322488952,33.02046515576896,31.91724538835838,7.124669506717715,21,0
762.4949203104791,28.859294704031747,7.384417036693171,8.317607044328689,12,0
678.3792875023877,52.178521475154895,15.956413613969788,4.347446803161892,3,1
729.6193821526517,40.636628997008216,11.052835003839878,5.94234821463473,27,0
695.9013306404747,22.93209710071941,31.43958508944031,7.603659573938469,18,0
695.204345854775,9.875085279548506,27.98937341388195,4.486188348668877,2,0
754.4449583394236,35.21808698907418,33.0185185602038,6.8216608644555725,26,0
742.1437357044614,47.41368015881491,12.803958004693195,6.901121072865038,58,0
741.6079336200287,30.823609074819124,9.563150713961136,6.991277263442532,10,0
763.7465463219448,41.68840724351867,21.082758361417724,5.1633598796406055,5,0
705.9451728734741,32.98349132907306,28.447098858411604,6.355507418641278,47,0
735.6878837082734,45.49519864916485,6.6598422872884875,5.077888844966546,30,0
691.0379959532945,50.46924212484877,12.156360950611148,7.618025289935792,55,0
719.5874858619799,8.750181685653168,19.604060258398736,5.229325349050144,28,0
699.1435625534542,26.226334075378972,22.954193098953837,6.441249954152381,7,0
709.3648184246723,29.325797162280875,16.80399035707314,8.6999382852649,10,0
731.7820661446611,30.024689578675556,25.520911685897712,7.640452070295083,55,0
668.1800692544938,18.699073950614327,28.036831146199287,4.4548239841383825,8,0
799.1574274058457,39.140023140908006,39.54977098335825,6.065820831743306,30,0
,21.22212982013589,18.29099368253864,6.472431898217224,0,0
650.3615124245521,34.02497072903476,30.74459779553533,6.1910460873528255,6,0
757.114989307503,29.163381420615693,12.965163591058788,6.82714412602493,9,0
740.6248212283322,16.125166843042063,27.41663849033595,7.077224866861928,8,0
733.085391767347,26.086900660237106,17.410805428793836,8.416761606392255,12,0
733.2755479168926,45.02844688871096,27.4249354007856,5.886074803786421,26,0
704.4488952218888,22.263608052752534,17.627528298592523,7.21763159023593,17,0
664.6235532831375,39.47626188802236,7.018087553770735,6.200005161573379,15,0
708.4112051187177,33.097017499086355,16.99103300661141,8.125209926103967,3,0
674.527722981955,8.739283020760073,30.42454030464842,6.830348174646787,29,0
748.8803880037988,9.305966389593024,11.580934997836154,6.444753978173545,37,0
698.3824178324038,16.657950932531513,16.194013114645436,6.112409489282725,19,0
667.852626144337,13.659399246697546,12.016831267387538,5.442783923723235,40,0
690.5376371256153,76.8622133719559,25.278064213856837,7.3532660842552175,57,0
,44.87256983630227,28.777415945916864,5.497145833856096,11,0
679.6323951238211,27.849301402536852,11.912493182442303,4.347141044047002,27,0
668.0000821995106,28.413000434397762,17.18882884042001,5.343219819837001,43,0
,25.483609657020917,8.348868405378914,6.56825133380963,0,0
716.0234956998926,47.002685278554665,23.968434467376266,5.056129815415854,8,0
682.1875571082992,25.005951192374088,12.14939294723457,5.514420511820764,41,0
683.8032762471755,29.833930422413168,28.130601978850756,4.320152876294157,48,0
715.4422471810936,45.3908116450393,42.31443312397912,5.489908935485809,32,0
639.8362046326204,25.787246204003285,14.352247121425863,8.283031763594968,52,0
641.664130153055,10.377993016411294,12.455997027795645,5.703539960942106,0,0
672.6700100436403,58.426213189416956,19.967159539789893,6.280930915570882,41,0
695.3948781729669,36.62269564314634,30.252869655459943,8.865738553560867,8,0
718.9908404519102,43.49733664156689,7.600012598467633,6.764319593725412,21,0
771.3910297627299,44.22516660665367,21.799554014522336,6.7209844913438515,8,0
743.5946830440909,47.46245139203364,19.997843866038753,5.349993208287949,4,0
697.8027661516458,17.440559912545147,5.55153114299271,6.649337603655842,53,0
704.144270644379,12.77767827495957,18.905282692465285,8.305132031517806,1,0
659.8861785912986,58.810030297325525,9.018033046042614,5.07070977693034,13,1
704.1669088803425,36.28812137602355,21.03447369136038,6.195705256313161,11,0
692.0103612485938,2.2501864331649597,28.31772063538632,5.108516703161595,28,0
719.5223352152141,38.11097030862194,29.55911162494008,8.178113704069997,15,0
667.7746075401454,14.474763198893875,18.20730800529501,5.102144609479067,47,0
728.3705931408527,22.309489623494137,49.56191311055286,5.625915168147316,8,0
773.973251085116,32.22427936553571,25.17107840621376,5.124596523279785,50,1
700.1057933194414,25.080647735384794,15.657163159916674,4.879276231906026,31,0
723.0770274944524,61.12785917209615,7.685323397941589,6.50137521270041,52,0
736.056479627,11.902017870295664,20.39972792617664,6.014986888679004,23,0
686.9450787651374,42.33530639605726,7.9326092249146605,6.786069161025858,52,0
715.0841616814688,31.60773364065992,19.467370672840936,7.083421105434894,57,0
705.5666580351808,15.984514592256504,38.23981130168985,4.550314149062052,19,0
709.3954244346975,48.666530021530725,27.669302945771094,6.732064999943318,19,0
670.214559726504,36.53555910713238,16.923604025931795,5.395994296179197,59,0
706.1029578416524,12.171289726939895,11.205788783885426,6.558289362607725,52,1
727.4099231060452,42.96840458037961,16.930901933988647,6.767117260940634,50,0
770.3014623507769,24.88860490042111,8.241382265282834,6.115212996366402,41,0
748.1671871738343,57.718527876842906,5.207879155163816,7.848274211370648,42,0
801.89321058802,45.119085524545724,11.363003520066039,4.823863386013915,51,0
670.4693596700378,36.48332783578027,12.182529392989435,5.1614833936226585,4,0
744.2544286524305,31.154222560097526,27.750703432071827,6.668344604804573,19,0
,59.26855061853815,35.17418620199504,8.723085296192089,15,0
803.5411319947953,47.613221991126984,5.278447666702321,5.364484569609528,18,0
668.6265771590182,6.45520394948832,49.59555322435828,6.3282069159287975,11,0
667.212517101865,34.671172373201145,4.895182555069413,7.71002871091337,16,0
678.027330955019,41.08116927173264,10.140718781171083,7.4077241473126945,33,0
609.4246924060587,22.90756237991152,23.786575903520774,7.076501009983919,26,1
681.3410240243658,24.9220974407298,18.861979384753578,5.608633379485895,40,0
670.8390302300836,32.40874812250927,17.863423566478914,6.372041439353433,59,0
711.7677203914293,7.236523373587243,40.72617069812627,6.432600141758521,25,0
720.3790189099722,52.30729884583955,5.683263615954958,7.5474726894867,49,0
789.4276877647148,32.82882522703382,22.75865247613266,6.253713374039027,33,0
747.7690727183723,66.78454092327559,31.786273523573627,7.891582332101661,20,0
679.0393354951918,51.2534000613884,29.47812320881511,6.339902319446617,41,0
